Confk	Termk	Sk	Lk	Pk	gk	Ek(Ry)	Confi	Termi	Si	Li	Pi	gi	Ei(Ry)	Aki	fik	gf	source
3s.18p	3P*	3	1	1	3	0.55833300	3s.4d	3D	3	2	0	3	0.49383689	2.564e+04	7.674e-04	2.302e-03	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.4d	3D	3	2	0	5	0.49383652	7.692e+04	1.381e-03	6.906e-03	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.6s	3S	3	0	0	3	0.50932360	2.126e+04	1.102e-03	3.306e-03	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.6s	1S	1	0	0	1	0.51201246	4.220e-02	7.346e-09	7.346e-09	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.5d	1D	1	2	0	5	0.51311972	9.525e-01	3.480e-08	1.740e-07	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.5d	3D	3	2	0	3	0.51913308	5.058e+03	4.098e-04	1.229e-03	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.5d	3D	3	2	0	5	0.51913287	1.517e+04	7.374e-04	3.687e-03	auto
3s.18p	3P*	3	1	1	3	0.55833300	3p2	3P	3	1	0	1	0.52682870	1.165e+00	4.384e-07	4.384e-07	auto
3s.18p	3P*	3	1	1	3	0.55833300	3p2	3P	3	1	0	3	0.52701670	9.303e-01	1.181e-07	3.543e-07	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.7s	3S	3	0	0	3	0.52721550	8.112e+03	1.043e-03	3.129e-03	auto
3s.18p	3P*	3	1	1	3	0.55833300	3p2	3P	3	1	0	5	0.52738610	1.405e+00	1.096e-07	5.479e-07	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.7s	1S	1	0	0	1	0.52862060	2.922e-02	1.236e-08	1.236e-08	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.6d	1D	1	2	0	5	0.52874672	3.689e-01	3.148e-08	1.574e-07	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.6d	3D	3	2	0	3	0.53257065	1.005e+03	1.885e-04	5.655e-04	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.6d	3D	3	2	0	5	0.53257046	3.015e+03	3.393e-04	1.697e-03	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.8s	3S	3	0	0	3	0.53730801	3.897e+03	1.098e-03	3.293e-03	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.7d	1D	1	2	0	5	0.53802135	1.473e-01	2.667e-08	1.333e-07	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.8s	1S	1	0	0	1	0.53813530	1.880e-02	1.721e-08	1.721e-08	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.7d	3D	3	2	0	3	0.54055262	1.504e+02	5.923e-05	1.777e-04	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.7d	3D	3	2	0	5	0.54055245	4.513e+02	1.066e-04	5.331e-04	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.9s	3S	3	0	0	3	0.54356300	2.185e+03	1.247e-03	3.741e-03	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.8d	1D	1	2	0	5	0.54393522	6.948e-02	2.504e-08	1.252e-07	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.9s	1S	1	0	0	1	0.54409120	1.326e-02	2.442e-08	2.442e-08	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.8d	3D	3	2	0	3	0.54567761	3.444e+00	2.677e-06	8.031e-06	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.8d	3D	3	2	0	5	0.54567747	1.033e+01	4.818e-06	2.409e-05	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.10s	3S	3	0	0	3	0.54770790	1.369e+03	1.510e-03	4.529e-03	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.9d	1D	1	2	0	5	0.54791972	3.631e-02	2.501e-08	1.251e-07	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.10s	1S	1	0	0	1	0.54806540	9.729e-03	3.447e-08	3.447e-08	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.9d	3D	3	2	0	3	0.54916218	1.627e+01	2.408e-05	7.225e-05	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.9d	3D	3	2	0	5	0.54916218	4.880e+01	4.334e-05	2.167e-04	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.11s	3S	3	0	0	3	0.55059550	9.333e+02	1.941e-03	5.822e-03	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.10d	1D	1	2	0	5	0.55072514	2.080e-02	2.684e-08	1.342e-07	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.11s	1S	1	0	0	1	0.55111500	6.616e-03	4.743e-08	4.743e-08	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.10d	3D	3	2	0	3	0.55163860	5.598e+01	1.555e-04	4.665e-04	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.10d	3D	3	2	0	5	0.55163860	1.679e+02	2.799e-04	1.399e-03	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.12s	3S	3	0	0	3	0.55268770	6.802e+02	2.657e-03	7.971e-03	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.11d	1D	1	2	0	5	0.55277180	1.296e-02	3.130e-08	1.565e-07	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.12s	1S	1	0	0	1	0.55304500	5.234e-03	6.991e-08	6.991e-08	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.11d	3D	3	2	0	3	0.55346150	9.083e+01	4.765e-04	1.429e-03	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.11d	3D	3	2	0	5	0.55346150	2.725e+02	8.577e-04	4.289e-03	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.13s	3S	3	0	0	3	0.55425240	5.235e+02	3.914e-03	1.174e-02	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.12d	1D	1	2	0	5	0.55430930	8.790e-03	4.055e-08	2.028e-07	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.13s	1S	1	0	0	1	0.55449800	4.267e-03	1.084e-07	1.084e-07	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.12d	3D	3	2	0	3	0.55484160	1.151e+02	1.176e-03	3.527e-03	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.12d	3D	3	2	0	5	0.55484160	3.453e+02	2.116e-03	1.058e-02	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.14s	3S	3	0	0	3	0.55545280	4.217e+02	6.329e-03	1.899e-02	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.13d	1D	1	2	0	5	0.55549300	6.523e-03	6.041e-08	3.021e-07	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.14s	1S	1	0	0	1	0.55561900	3.604e-03	1.827e-07	1.827e-07	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.13d	3D	3	2	0	3	0.55591240	1.289e+02	2.739e-03	8.216e-03	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.13d	3D	3	2	0	5	0.55591240	3.868e+02	4.931e-03	2.466e-02	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.15s	3S	3	0	0	3	0.55626800	4.259e+02	1.243e-02	3.730e-02	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.14d	1D	1	2	0	5	0.55642400	5.407e-03	1.108e-07	5.541e-07	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.15s	1S	1	0	0	1	0.55650300	3.199e-03	3.568e-07	3.568e-07	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.14d	3D	3	2	0	3	0.55675930	1.324e+02	6.656e-03	1.997e-02	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.14d	3D	3	2	0	5	0.55675930	3.972e+02	1.198e-02	5.990e-02	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.16s	3S	3	0	0	3	0.55701300	4.149e+02	2.964e-02	8.893e-02	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.15d	1D	1	2	0	5	0.55716800	5.278e-03	2.905e-07	1.452e-06	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.16s	1S	1	0	0	1	0.55721200	3.128e-03	9.297e-07	9.297e-07	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.15d	3D	3	2	0	3	0.55732000	1.766e+02	2.142e-02	6.427e-02	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.15d	3D	3	2	0	5	0.55732000	5.297e+02	3.856e-02	1.928e-01	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.17s	3S	3	0	0	3	0.55761800	4.684e+02	1.141e-01	3.422e-01	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.16d	1D	1	2	0	5	0.55777000	7.615e-03	1.795e-06	8.973e-06	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.17s	1S	1	0	0	1	0.55779100	3.955e-03	5.028e-06	5.028e-06	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.16d	3D	3	2	0	3	0.55786900	1.853e+02	1.071e-01	3.214e-01	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.16d	3D	3	2	0	5	0.55786900	5.558e+02	1.928e-01	9.642e-01	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.18s	3S	3	0	0	3	0.55811500	9.115e+02	2.388e+00	7.163e+00	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.17d	1D	1	2	0	5	0.55826900	2.722e-05	4.964e-07	2.482e-06	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.18s	1S	1	0	0	1	0.55827200	1.288e-05	1.293e-06	1.293e-06	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.17d	3D	3	2	0	3	0.55832400	5.585e-02	8.584e-02	2.575e-01	auto
3s.18p	3P*	3	1	1	3	0.55833300	3s.17d	3D	3	2	0	5	0.55832400	1.674e-01	1.544e-01	7.719e-01	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.4s	3S	3	0	0	3	0.37541836	7.094e+05	4.399e-03	1.320e-02	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.3d	1D	1	2	0	5	0.42285584	3.745e-04	2.540e-12	1.270e-11	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.3d	3D	3	2	0	3	0.43701687	6.079e+03	8.570e-05	2.571e-04	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.3d	3D	3	2	0	5	0.43701659	9.118e+04	7.713e-04	3.856e-03	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.3d	3D	3	2	0	7	0.43701675	5.106e+05	3.085e-03	2.159e-02	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.5s	3S	3	0	0	3	0.47269724	8.105e+04	2.293e-03	6.879e-03	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.4d	1D	1	2	0	5	0.48419848	1.620e-05	3.670e-13	1.835e-12	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.4d	3D	3	2	0	3	0.49383689	1.026e+03	5.118e-05	1.535e-04	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.4d	3D	3	2	0	5	0.49383652	1.538e+04	4.603e-04	2.301e-03	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.4d	3D	3	2	0	7	0.49383617	8.614e+04	1.841e-03	1.289e-02	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.6s	3S	3	0	0	3	0.50932360	2.126e+04	1.836e-03	5.509e-03	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.5d	1D	1	2	0	5	0.51311972	2.812e-05	1.712e-12	8.562e-12	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.5d	3D	3	2	0	3	0.51913308	2.023e+02	2.731e-05	8.194e-05	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.5d	3D	3	2	0	5	0.51913287	3.035e+03	2.459e-04	1.229e-03	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.5d	3D	3	2	0	7	0.51913260	1.700e+04	9.837e-04	6.886e-03	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.5g	3G	3	4	0	7	0.52181666	6.999e-19	4.667e-26	3.267e-25	auto
3s.18p	3P*	3	1	1	5	0.55833400	3p2	3P	3	1	0	3	0.52701670	7.957e-01	1.683e-07	5.050e-07	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.7s	3S	3	0	0	3	0.52721550	8.113e+03	1.738e-03	5.215e-03	auto
3s.18p	3P*	3	1	1	5	0.55833400	3p2	3P	3	1	0	5	0.52738610	2.528e+00	3.286e-07	1.643e-06	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.6d	1D	1	2	0	5	0.52874672	4.981e-04	7.084e-11	3.542e-10	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.6d	3D	3	2	0	3	0.53257065	4.021e+01	1.257e-05	3.771e-05	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.6d	3D	3	2	0	5	0.53257046	6.031e+02	1.131e-04	5.656e-04	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.6d	3D	3	2	0	7	0.53257037	3.377e+03	4.524e-04	3.167e-03	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.6g	3G	3	4	0	7	0.53410086	1.171e-19	1.773e-26	1.241e-25	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.8s	3S	3	0	0	3	0.53730801	3.898e+03	1.829e-03	5.488e-03	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.7d	1D	1	2	0	5	0.53802135	2.568e-06	7.748e-13	3.874e-12	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.7d	3D	3	2	0	3	0.54055262	6.017e+00	3.949e-06	1.185e-05	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.7d	3D	3	2	0	5	0.54055245	9.025e+01	3.553e-05	1.777e-04	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.7d	3D	3	2	0	7	0.54055235	5.054e+02	1.421e-04	9.950e-04	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.7g	3G	3	4	0	7	0.54150711	2.439e-20	7.660e-27	5.362e-26	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.9s	3S	3	0	0	3	0.54356300	2.185e+03	2.078e-03	6.234e-03	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.8d	1D	1	2	0	5	0.54393522	3.831e-07	2.300e-13	1.150e-12	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.8d	3D	3	2	0	3	0.54567761	1.377e-01	1.784e-07	5.351e-07	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.8d	3D	3	2	0	5	0.54567747	2.066e+00	1.606e-06	8.028e-06	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.8d	3D	3	2	0	7	0.54567735	1.157e+01	6.423e-06	4.496e-05	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.8g	3G	3	4	0	7	0.54631250	5.908e-21	3.635e-27	2.545e-26	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.10s	3S	3	0	0	3	0.54770790	1.369e+03	2.516e-03	7.547e-03	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.9d	1D	1	2	0	5	0.54791972	1.602e-07	1.839e-13	9.194e-13	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.9d	3D	3	2	0	3	0.54916218	6.508e-01	1.605e-06	4.816e-06	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.9d	3D	3	2	0	5	0.54916218	9.762e+00	1.445e-05	7.223e-05	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.9d	3D	3	2	0	7	0.54916218	5.467e+01	5.779e-05	4.045e-04	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.9g	3G	3	4	0	7	0.54960627	1.570e-21	1.833e-27	1.283e-26	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.11s	3S	3	0	0	3	0.55059550	9.334e+02	3.234e-03	9.702e-03	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.10d	1D	1	2	0	5	0.55072514	8.948e-08	1.924e-13	9.621e-13	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.10d	3D	3	2	0	3	0.55163860	2.240e+00	1.037e-05	3.110e-05	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.10d	3D	3	2	0	5	0.55163860	3.359e+01	9.328e-05	4.664e-04	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.10d	3D	3	2	0	7	0.55163860	1.881e+02	3.731e-04	2.612e-03	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.12s	3S	3	0	0	3	0.55268770	6.804e+02	4.428e-03	1.328e-02	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.11d	1D	1	2	0	5	0.55277180	6.269e-08	2.523e-13	1.261e-12	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.11d	3D	3	2	0	3	0.55346150	3.634e+00	3.176e-05	9.528e-05	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.11d	3D	3	2	0	5	0.55346150	5.451e+01	2.858e-04	1.429e-03	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.11d	3D	3	2	0	7	0.55346150	3.053e+02	1.144e-03	8.005e-03	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.13s	3S	3	0	0	3	0.55425240	5.236e+02	6.521e-03	1.956e-02	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.12d	1D	1	2	0	5	0.55430930	5.004e-08	3.846e-13	1.923e-12	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.12d	3D	3	2	0	3	0.55484160	4.606e+00	7.836e-05	2.351e-04	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.12d	3D	3	2	0	5	0.55484160	6.909e+01	7.052e-04	3.526e-03	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.12d	3D	3	2	0	7	0.55484160	3.869e+02	2.821e-03	1.975e-02	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.14s	3S	3	0	0	3	0.55545280	4.219e+02	1.055e-02	3.164e-02	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.13d	1D	1	2	0	5	0.55549300	4.305e-08	6.640e-13	3.320e-12	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.13d	3D	3	2	0	3	0.55591240	5.160e+00	1.826e-04	5.477e-04	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.13d	3D	3	2	0	5	0.55591240	7.739e+01	1.643e-03	8.215e-03	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.13d	3D	3	2	0	7	0.55591240	4.334e+02	6.572e-03	4.600e-02	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.15s	3S	3	0	0	3	0.55626800	4.262e+02	2.072e-02	6.215e-02	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.14d	1D	1	2	0	5	0.55642400	3.888e-08	1.327e-12	6.634e-12	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.14d	3D	3	2	0	3	0.55675930	5.299e+00	4.434e-04	1.330e-03	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.14d	3D	3	2	0	5	0.55675930	7.949e+01	3.991e-03	1.995e-02	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.14d	3D	3	2	0	7	0.55675930	4.451e+02	1.596e-02	1.117e-01	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.16s	3S	3	0	0	3	0.55701300	4.152e+02	4.937e-02	1.481e-01	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.15d	1D	1	2	0	5	0.55716800	9.011e-08	8.251e-12	4.126e-11	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.15d	3D	3	2	0	3	0.55732000	7.070e+00	1.427e-03	4.280e-03	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.15d	3D	3	2	0	5	0.55732000	1.061e+02	1.285e-02	6.423e-02	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.15d	3D	3	2	0	7	0.55732000	5.939e+02	5.136e-02	3.595e-01	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.17s	3S	3	0	0	3	0.55761800	4.691e+02	1.899e-01	5.696e-01	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.16d	1D	1	2	0	5	0.55777000	1.392e-07	5.448e-11	2.724e-10	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.16d	3D	3	2	0	3	0.55786900	7.428e+00	7.128e-03	2.138e-02	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.16d	3D	3	2	0	5	0.55786900	1.114e+02	6.414e-02	3.207e-01	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.16d	3D	3	2	0	7	0.55786900	6.239e+02	2.566e-01	1.796e+00	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.18s	3S	3	0	0	3	0.55811500	9.162e+02	3.964e+00	1.189e+01	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.17d	1D	1	2	0	5	0.55826900	1.876e-08	5.528e-10	2.764e-09	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.17d	3D	3	2	0	3	0.55832400	2.528e-03	5.245e-03	1.574e-02	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.17d	3D	3	2	0	5	0.55832400	3.789e-02	4.717e-02	2.359e-01	auto
3s.18p	3P*	3	1	1	5	0.55833400	3s.17d	3D	3	2	0	7	0.55832400	2.120e-01	1.885e-01	1.320e+00	auto
3s.18p	1P*	1	1	1	3	0.55850820	3s2	1S	1	0	0	1	0.00000000	2.791e+06	3.342e-03	3.342e-03	auto
3s.18p	1P*	1	1	1	3	0.55850820	3s.4s	3S	3	0	0	3	0.37541836	3.420e+00	1.270e-08	3.810e-08	auto
3s.18p	1P*	1	1	1	3	0.55850820	3s.4s	1S	1	0	0	1	0.39643154	9.337e+03	1.328e-04	1.328e-04	auto
3s.18p	1P*	1	1	1	3	0.55850820	3s.3d	1D	1	2	0	5	0.42285584	3.486e+06	1.415e-02	7.075e-02	auto
3s.18p	1P*	1	1	1	3	0.55850820	3s.3d	3D	3	2	0	3	0.43701687	6.228e-01	5.253e-09	1.576e-08	auto
3s.18p	1P*	1	1	1	3	0.55850820	3s.3d	3D	3	2	0	5	0.43701659	1.866e+00	9.443e-09	4.722e-08	auto
3s.18p	1P*	1	1	1	3	0.55850820	3s.5s	3S	3	0	0	3	0.47269724	4.686e-01	7.923e-09	2.377e-08	auto
3s.18p	1P*	1	1	1	3	0.55850820	3s.5s	1S	1	0	0	1	0.47892739	2.966e+04	1.749e-03	1.749e-03	auto
3s.18p	1P*	1	1	1	3	0.55850820	3s.4d	1D	1	2	0	5	0.48419848	1.034e+06	1.399e-02	6.994e-02	auto
3s.18p	1P*	1	1	1	3	0.55850820	3s.4d	3D	3	2	0	3	0.49383689	1.048e-01	3.120e-09	9.359e-09	auto
3s.18p	1P*	1	1	1	3	0.55850820	3s.4d	3D	3	2	0	5	0.49383652	3.293e-01	5.881e-09	2.941e-08	auto
3s.18p	1P*	1	1	1	3	0.55850820	3s.6s	3S	3	0	0	3	0.50932360	1.134e-01	5.836e-09	1.751e-08	auto
3s.18p	1P*	1	1	1	3	0.55850820	3s.6s	1S	1	0	0	1	0.51201246	1.574e+04	2.719e-03	2.719e-03	auto
3s.18p	1P*	1	1	1	3	0.55850820	3s.5d	1D	1	2	0	5	0.51311972	2.948e+05	1.069e-02	5.344e-02	auto
3s.18p	1P*	1	1	1	3	0.55850820	3s.5d	3D	3	2	0	3	0.51913308	2.104e-02	1.689e-09	5.068e-09	auto
3s.18p	1P*	1	1	1	3	0.55850820	3s.5d	3D	3	2	0	5	0.51913287	6.812e-02	3.282e-09	1.641e-08	auto
3s.18p	1P*	1	1	1	3	0.55850820	3p2	3P	3	1	0	1	0.52682870	4.169e-01	1.551e-07	1.551e-07	auto
3s.18p	1P*	1	1	1	3	0.55850820	3p2	3P	3	1	0	3	0.52701670	3.748e-05	4.705e-12	1.412e-11	auto
3s.18p	1P*	1	1	1	3	0.55850820	3s.7s	3S	3	0	0	3	0.52721550	4.045e-02	5.143e-09	1.543e-08	auto
3s.18p	1P*	1	1	1	3	0.55850820	3p2	3P	3	1	0	5	0.52738610	4.338e+01	3.345e-06	1.673e-05	auto
3s.18p	1P*	1	1	1	3	0.55850820	3s.7s	1S	1	0	0	1	0.52862060	9.329e+03	3.901e-03	3.901e-03	auto
3s.18p	1P*	1	1	1	3	0.55850820	3s.6d	1D	1	2	0	5	0.52874672	1.056e+05	8.905e-03	4.453e-02	auto
3s.18p	1P*	1	1	1	3	0.55850820	3s.6d	3D	3	2	0	3	0.53257065	4.437e-03	8.211e-10	2.463e-09	auto
3s.18p	1P*	1	1	1	3	0.55850820	3s.6d	3D	3	2	0	5	0.53257046	1.463e-02	1.624e-09	8.122e-09	auto
3s.18p	1P*	1	1	1	3	0.55850820	3s.8s	3S	3	0	0	3	0.53730801	1.831e-02	5.072e-09	1.522e-08	auto
3s.18p	1P*	1	1	1	3	0.55850820	3s.7d	1D	1	2	0	5	0.53802135	4.355e+04	7.751e-03	3.875e-02	auto
3s.18p	1P*	1	1	1	3	0.55850820	3s.8s	1S	1	0	0	1	0.53813530	5.945e+03	5.350e-03	5.350e-03	auto
3s.18p	1P*	1	1	1	3	0.55850820	3s.7d	3D	3	2	0	3	0.54055262	7.616e-04	2.941e-10	8.823e-10	auto
3s.18p	1P*	1	1	1	3	0.55850820	3s.7d	3D	3	2	0	5	0.54055245	2.635e-03	6.105e-10	3.052e-09	auto
3s.18p	1P*	1	1	1	3	0.55850820	3s.9s	3S	3	0	0	3	0.54356300	9.775e-03	5.448e-09	1.634e-08	auto
3s.18p	1P*	1	1	1	3	0.55850820	3s.8d	1D	1	2	0	5	0.54393522	2.012e+04	7.077e-03	3.538e-02	auto
3s.18p	1P*	1	1	1	3	0.55850820	3s.9s	1S	1	0	0	1	0.54409120	4.010e+03	7.205e-03	7.205e-03	auto
3s.18p	1P*	1	1	1	3	0.55850820	3s.8d	3D	3	2	0	3	0.54567761	4.267e-05	3.227e-11	9.681e-11	auto
3s.18p	1P*	1	1	1	3	0.55850820	3s.8d	3D	3	2	0	5	0.54567747	1.881e-04	8.535e-11	4.267e-10	auto
3s.18p	1P*	1	1	1	3	0.55850820	3s.10s	3S	3	0	0	3	0.54770790	5.910e-03	6.308e-09	1.892e-08	auto
3s.18p	1P*	1	1	1	3	0.55850820	3s.9d	1D	1	2	0	5	0.54791972	1.023e+04	6.816e-03	3.408e-02	auto
3s.18p	1P*	1	1	1	3	0.55850820	3s.10s	1S	1	0	0	1	0.54806540	2.827e+03	9.682e-03	9.682e-03	auto
3s.18p	1P*	1	1	1	3	0.55850820	3s.9d	3D	3	2	0	3	0.54916218	2.995e-05	4.269e-11	1.281e-10	auto
3s.18p	1P*	1	1	1	3	0.55850820	3s.9d	3D	3	2	0	5	0.54916218	6.024e-05	5.151e-11	2.576e-10	auto
3s.18p	1P*	1	1	1	3	0.55850820	3s.11s	3S	3	0	0	3	0.55059550	3.944e-03	7.842e-09	2.353e-08	auto
3s.18p	1P*	1	1	1	3	0.55850820	3s.10d	1D	1	2	0	5	0.55072514	5.662e+03	6.982e-03	3.491e-02	auto
3s.18p	1P*	1	1	1	3	0.55850820	3s.11s	1S	1	0	0	1	0.55111500	1.856e+03	1.268e-02	1.268e-02	auto
3s.18p	1P*	1	1	1	3	0.55850820	3s.10d	3D	3	2	0	3	0.55163860	1.578e-04	4.163e-10	1.249e-09	auto
3s.18p	1P*	1	1	1	3	0.55850820	3s.10d	3D	3	2	0	5	0.55163860	4.193e-04	6.637e-10	3.318e-09	auto
