Confk	Termk	Sk	Lk	Pk	gk	Ek(Ry)	Confi	Termi	Si	Li	Pi	gi	Ei(Ry)	Aki
3s.14p	1P*	1	1	1	3	0.55602720	3s.3p	1P*	1	1	1	3	0.31941062	1.012e+03
3s.14p	1P*	1	1	1	3	0.55602720	3s.4p	1P*	1	1	1	3	0.44968048	2.075e+01
3s.14p	1P*	1	1	1	3	0.55602720	3s.4f	1F*	1	3	1	7	0.49824836	4.008e-06
3s.14p	1P*	1	1	1	3	0.55602720	3s.5p	1P*	1	1	1	3	0.49852264	1.012e+00
3s.14p	1P*	1	1	1	3	0.55602720	3s.5f	1F*	1	3	1	7	0.52128269	8.273e-04
3s.14p	1P*	1	1	1	3	0.55602720	3s.6p	1P*	1	1	1	3	0.52138137	5.870e-02
3s.14p	1P*	1	1	1	3	0.55602720	3s.6f	1F*	1	3	1	7	0.53377902	1.062e-03
3s.14p	1P*	1	1	1	3	0.55602720	3s.7p	1P*	1	1	1	3	0.53382230	1.634e-03
3s.14p	1P*	1	1	1	3	0.55602720	3s.7f	1F*	1	3	1	7	0.54129958	9.070e-04
3s.14p	1P*	1	1	1	3	0.55602720	3s.8p	1P*	1	1	1	3	0.54132160	3.453e-04
3s.14p	1P*	1	1	1	3	0.55602720	3s.8f	3F*	3	3	1	21	0.54617128	6.771e-04
3s.14p	1P*	1	1	1	3	0.55602720	3s.9p	1P*	1	1	1	3	0.54618280	1.175e-03
3s.14p	1P*	1	1	1	3	0.55602720	3s.9f	1F*	1	3	1	7	0.54950572	4.708e-04
3s.14p	1P*	1	1	1	3	0.55602720	3s.10p	1P*	1	1	1	3	0.54951500	1.261e-03
3s.14p	1P*	1	1	1	3	0.55602720	3s.10f	1F*	1	3	1	7	0.55188736	3.039e-04
3s.14p	1P*	1	1	1	3	0.55602720	3s.11p	1P*	1	1	1	3	0.55189390	1.016e-03
3s.14p	1P*	1	1	1	3	0.55602720	3s.11f	1F*	1	3	1	7	0.55364726	1.682e-04
3s.14p	1P*	1	1	1	3	0.55602720	3s.12p	1P*	1	1	1	3	0.55365060	7.109e-04
3s.14p	1P*	1	1	1	3	0.55602720	3s.12f	1F*	1	3	1	7	0.55498440	5.415e-05
3s.14p	1P*	1	1	1	3	0.55602720	3s.13p	1P*	1	1	1	3	0.55498830	4.227e-04
3s.15s	3S	3	0	0	3	0.55626800	3s.3d	3D	3	2	0	15	0.43701672	2.595e+01
3s.15s	3S	3	0	0	3	0.55626800	3s.4d	3D	3	2	0	15	0.49383643	1.271e+00
3s.15s	3S	3	0	0	3	0.55626800	3s.5d	3D	3	2	0	15	0.51913279	9.916e-02
3s.15s	3S	3	0	0	3	0.55626800	3s.6d	3D	3	2	0	15	0.53257046	1.053e-02
3s.15s	3S	3	0	0	3	0.55626800	3s.7d	3D	3	2	0	15	0.54055244	1.328e-03
3s.15s	3S	3	0	0	3	0.55626800	3s.8d	3D	3	2	0	15	0.54567744	1.822e-04
3s.15s	3S	3	0	0	3	0.55626800	3s.9d	3D	3	2	0	15	0.54916218	2.503e-05
3s.15s	3S	3	0	0	3	0.55626800	3s.10d	3D	3	2	0	15	0.55163860	2.466e-06
3s.15s	3S	3	0	0	3	0.55626800	3s.12d	3D	3	2	0	15	0.55484160	5.078e-06
3s.15s	3S	3	0	0	3	0.55626800	3s.13d	3D	3	2	0	15	0.55591240	2.907e-05
3s.14d	1D	1	2	0	5	0.55642400	3s2	1S	1	0	0	1	0.00000000	1.077e+03
3s.14d	1D	1	2	0	5	0.55642400	3s.4s	1S	1	0	0	1	0.39643154	2.995e+01
3s.14d	1D	1	2	0	5	0.55642400	3s.3d	1D	1	2	0	5	0.42285584	3.881e+02
3s.14d	1D	1	2	0	5	0.55642400	3s.5s	1S	1	0	0	1	0.47892739	1.684e+00
3s.14d	1D	1	2	0	5	0.55642400	3s.4d	1D	1	2	0	5	0.48419848	3.089e+01
3s.14d	1D	1	2	0	5	0.55642400	3s.6s	1S	1	0	0	1	0.51201246	2.111e-01
3s.14d	1D	1	2	0	5	0.55642400	3s.5d	1D	1	2	0	5	0.51311972	2.754e+00
3s.14d	1D	1	2	0	5	0.55642400	3s.5g	1G	1	4	0	9	0.52181666	4.576e-04
3s.14d	1D	1	2	0	5	0.55642400	3s.7s	1S	1	0	0	1	0.52862060	4.436e-02
3s.14d	1D	1	2	0	5	0.55642400	3s.6d	1D	1	2	0	5	0.52874672	3.007e-01
3s.14d	1D	1	2	0	5	0.55642400	3s.6g	3G	3	4	0	27	0.53410086	5.143e-04
3s.14d	1D	1	2	0	5	0.55642400	3s.7d	1D	1	2	0	5	0.53802135	3.278e-02
3s.14d	1D	1	2	0	5	0.55642400	3s.8s	1S	1	0	0	1	0.53813530	1.324e-02
3s.14d	1D	1	2	0	5	0.55642400	3s.7g	1G	1	4	0	9	0.54150711	4.544e-04
3s.14d	1D	1	2	0	5	0.55642400	3s.8d	1D	1	2	0	5	0.54393522	2.424e-03
3s.14d	1D	1	2	0	5	0.55642400	3s.9s	1S	1	0	0	1	0.54409120	5.053e-03
3s.14d	1D	1	2	0	5	0.55642400	3s.8g	3G	3	4	0	27	0.54631250	3.616e-04
3s.14d	1D	1	2	0	5	0.55642400	3s.9d	1D	1	2	0	5	0.54791972	4.923e-07
3s.14d	1D	1	2	0	5	0.55642400	3s.10s	1S	1	0	0	1	0.54806540	2.281e-03
3s.14d	1D	1	2	0	5	0.55642400	3s.9g	3G	3	4	0	27	0.54960627	2.673e-04
3s.14d	1D	1	2	0	5	0.55642400	3s.10d	1D	1	2	0	5	0.55072514	2.591e-04
3s.14d	1D	1	2	0	5	0.55642400	3s.11s	1S	1	0	0	1	0.55111500	8.968e-04
3s.14d	1D	1	2	0	5	0.55642400	3s.11d	1D	1	2	0	5	0.55277180	4.086e-04
3s.14d	1D	1	2	0	5	0.55642400	3s.12s	1S	1	0	0	1	0.55304500	4.714e-04
3s.14d	1D	1	2	0	5	0.55642400	3s.12d	1D	1	2	0	5	0.55430930	3.655e-04
3s.14d	1D	1	2	0	5	0.55642400	3s.13s	1S	1	0	0	1	0.55449800	2.344e-04
3s.14d	1D	1	2	0	5	0.55642400	3s.13d	1D	1	2	0	5	0.55549300	2.438e-04
3s.14d	1D	1	2	0	5	0.55642400	3s.14s	1S	1	0	0	1	0.55561900	7.866e-05
3s.15s	1S	1	0	0	1	0.55650300	3s.3d	1D	1	2	0	5	0.42285584	7.457e+00
3s.15s	1S	1	0	0	1	0.55650300	3s.4d	1D	1	2	0	5	0.48419848	2.508e-01
3s.15s	1S	1	0	0	1	0.55650300	3s.5d	1D	1	2	0	5	0.51311972	1.801e-06
3s.15s	1S	1	0	0	1	0.55650300	3s.6d	1D	1	2	0	5	0.52874672	8.567e-03
3s.15s	1S	1	0	0	1	0.55650300	3s.7d	1D	1	2	0	5	0.53802135	9.336e-03
3s.15s	1S	1	0	0	1	0.55650300	3s.8d	1D	1	2	0	5	0.54393522	6.884e-03
3s.15s	1S	1	0	0	1	0.55650300	3s.9d	1D	1	2	0	5	0.54791972	4.631e-03
3s.15s	1S	1	0	0	1	0.55650300	3s.10d	1D	1	2	0	5	0.55072514	3.078e-03
3s.15s	1S	1	0	0	1	0.55650300	3s.11d	1D	1	2	0	5	0.55277180	2.092e-03
3s.15s	1S	1	0	0	1	0.55650300	3s.12d	1D	1	2	0	5	0.55430930	1.511e-03
3s.15s	1S	1	0	0	1	0.55650300	3s.13d	1D	1	2	0	5	0.55549300	1.387e-03
3s.15p	3P*	3	1	1	9	0.55666200	3s.3p	3P*	3	1	1	9	0.19948414	8.879e+03
3s.15p	3P*	3	1	1	9	0.55666200	3s.4p	3P*	3	1	1	9	0.43602120	2.635e+01
3s.15p	3P*	3	1	1	9	0.55666200	3s.5p	3P*	3	1	1	9	0.49437523	8.348e-01
3s.15p	3P*	3	1	1	9	0.55666200	3s.4f	3F*	3	3	1	21	0.49825087	7.990e-01
3s.15p	3P*	3	1	1	9	0.55666200	3s.6p	3P*	3	1	1	9	0.51958967	3.855e-02
3s.15p	3P*	3	1	1	9	0.55666200	3s.5f	3F*	3	3	1	21	0.52128370	1.108e-01
3s.15p	3P*	3	1	1	9	0.55666200	3s.7p	3P*	3	1	1	9	0.53288523	7.600e-04
3s.15p	3P*	3	1	1	9	0.55666200	3s.6f	3F*	3	3	1	21	0.53377948	1.139e-02
3s.15p	3P*	3	1	1	9	0.55666200	3s.8p	3P*	3	1	1	9	0.54076870	3.310e-04
3s.15p	3P*	3	1	1	9	0.55666200	3s.7f	3F*	3	3	1	21	0.54129958	6.415e-04
3s.15p	3P*	3	1	1	9	0.55666200	3s.9p	3P*	3	1	1	9	0.54582950	8.533e-04
3s.15p	3P*	3	1	1	9	0.55666200	3s.8f	1F*	1	3	1	7	0.54617128	2.371e-05
3s.15p	3P*	3	1	1	9	0.55666200	3s.10p	3P*	3	1	1	9	0.54922800	8.861e-04
3s.15p	3P*	3	1	1	9	0.55666200	3s.9f	3F*	3	3	1	21	0.54950572	2.375e-04
3s.15p	3P*	3	1	1	9	0.55666200	3s.11p	3P*	3	1	1	9	0.55164600	7.260e-04
3s.15p	3P*	3	1	1	9	0.55666200	3s.10f	3F*	3	3	1	21	0.55188736	3.186e-04
3s.15p	3P*	3	1	1	9	0.55666200	3s.12p	3P*	3	1	1	9	0.55342800	5.371e-04
3s.15p	3P*	3	1	1	9	0.55666200	3s.11f	3F*	3	3	1	21	0.55364726	2.784e-04
3s.15p	3P*	3	1	1	9	0.55666200	3s.13p	3P*	3	1	1	9	0.55478100	3.679e-04
3s.15p	3P*	3	1	1	9	0.55666200	3s.12f	3F*	3	3	1	21	0.55498440	1.840e-04
3s.15p	3P*	3	1	1	9	0.55666200	3s.14p	3P*	3	1	1	9	0.55583100	2.231e-04
3s.15p	3P*	3	1	1	9	0.55666200	3s.13f	3F*	3	3	1	21	0.55602420	6.657e-05
3s.14d	3D	3	2	0	15	0.55675930	3s.4s	3S	3	0	0	3	0.37541836	6.619e-01
3s.14d	3D	3	2	0	15	0.55675930	3s.3d	3D	3	2	0	15	0.43701672	1.832e+01
3s.14d	3D	3	2	0	15	0.55675930	3s.5s	3S	3	0	0	3	0.47269724	1.816e-03
3s.14d	3D	3	2	0	15	0.55675930	3s.4d	3D	3	2	0	15	0.49383643	8.388e-01
3s.14d	3D	3	2	0	15	0.55675930	3s.6s	3S	3	0	0	3	0.50932360	6.721e-03
3s.14d	3D	3	2	0	15	0.55675930	3s.5d	3D	3	2	0	15	0.51913279	5.038e-02
3s.14d	3D	3	2	0	15	0.55675930	3s.5g	3G	3	4	0	27	0.52181666	6.055e-04
3s.14d	3D	3	2	0	15	0.55675930	3s.7s	3S	3	0	0	3	0.52721550	4.345e-03
3s.14d	3D	3	2	0	15	0.55675930	3s.6d	3D	3	2	0	15	0.53257046	2.141e-03
3s.14d	3D	3	2	0	15	0.55675930	3s.6g	1G	1	4	0	9	0.53410086	6.851e-04
3s.14d	3D	3	2	0	15	0.55675930	3s.8s	3S	3	0	0	3	0.53730801	2.394e-03
3s.14d	3D	3	2	0	15	0.55675930	3s.7d	3D	3	2	0	15	0.54055244	3.687e-05
3s.14d	3D	3	2	0	15	0.55675930	3s.7g	3G	3	4	0	27	0.54150711	6.238e-04
3s.14d	3D	3	2	0	15	0.55675930	3s.9s	3S	3	0	0	3	0.54356300	1.295e-03
3s.14d	3D	3	2	0	15	0.55675930	3s.8d	3D	3	2	0	15	0.54567744	4.477e-04
3s.14d	3D	3	2	0	15	0.55675930	3s.8g	1G	1	4	0	9	0.54631250	5.181e-04
3s.14d	3D	3	2	0	15	0.55675930	3s.10s	3S	3	0	0	3	0.54770790	6.985e-04
3s.14d	3D	3	2	0	15	0.55675930	3s.9d	3D	3	2	0	15	0.54916218	5.747e-04
3s.14d	3D	3	2	0	15	0.55675930	3s.9g	1G	1	4	0	9	0.54960627	4.077e-04
3s.14d	3D	3	2	0	15	0.55675930	3s.11s	3S	3	0	0	3	0.55059550	3.702e-04
3s.14d	3D	3	2	0	15	0.55675930	3s.10d	3D	3	2	0	15	0.55163860	5.100e-04
3s.14d	3D	3	2	0	15	0.55675930	3s.12s	3S	3	0	0	3	0.55268770	1.843e-04
3s.14d	3D	3	2	0	15	0.55675930	3s.11d	3D	3	2	0	15	0.55346150	3.921e-04
3s.14d	3D	3	2	0	15	0.55675930	3s.13s	3S	3	0	0	3	0.55425240	7.670e-05
3s.14d	3D	3	2	0	15	0.55675930	3s.12d	3D	3	2	0	15	0.55484160	2.757e-04
3s.14d	3D	3	2	0	15	0.55675930	3s.14s	3S	3	0	0	3	0.55545280	1.585e-05
3s.14d	3D	3	2	0	15	0.55675930	3s.13d	3D	3	2	0	15	0.55591240	1.700e-04
3s.14d	3D	3	2	0	15	0.55675930	3s.15s	3S	3	0	0	3	0.55626800	5.544e-05
3s.14f	1F*	1	3	1	7	0.55684840	3s.3p	1P*	1	1	1	3	0.31941062	4.191e+02
3s.14f	1F*	1	3	1	7	0.55684840	3s.4p	1P*	1	1	1	3	0.44968048	7.882e+00
3s.14f	1F*	1	3	1	7	0.55684840	3s.4f	1F*	1	3	1	7	0.49824836	2.725e-01
3s.14f	1F*	1	3	1	7	0.55684840	3s.5p	1P*	1	1	1	3	0.49852264	3.913e-01
3s.14f	1F*	1	3	1	7	0.55684840	3s.5f	1F*	1	3	1	7	0.52128269	3.284e-02
3s.14f	1F*	1	3	1	7	0.55684840	3s.6p	1P*	1	1	1	3	0.52138137	3.273e-02
3s.14f	1F*	1	3	1	7	0.55684840	3s.6f	1F*	1	3	1	7	0.53377902	2.224e-03
3s.14f	1F*	1	3	1	7	0.55684840	3s.7p	1P*	1	1	1	3	0.53382230	4.021e-03
3s.14f	1F*	1	3	1	7	0.55684840	3s.6h	3H*	3	5	1	33	0.53417510	8.742e-05
3s.14f	1F*	1	3	1	7	0.55684840	3s.7f	1F*	1	3	1	7	0.54129958	1.895e-06
3s.14f	1F*	1	3	1	7	0.55684840	3s.8p	1P*	1	1	1	3	0.54132160	7.210e-04
3s.14f	1F*	1	3	1	7	0.55684840	3s.7h	1H*	1	5	1	11	0.54155556	1.544e-04
3s.14f	1F*	1	3	1	7	0.55684840	3s.8f	3F*	3	3	1	21	0.54617128	2.000e-04
3s.14f	1F*	1	3	1	7	0.55684840	3s.9p	1P*	1	1	1	3	0.54618280	2.109e-04
3s.14f	1F*	1	3	1	7	0.55684840	3s.8h	1H*	1	5	1	11	0.54634581	1.815e-04
3s.14f	1F*	1	3	1	7	0.55684840	3s.9f	1F*	1	3	1	7	0.54950572	3.433e-04
3s.14f	1F*	1	3	1	7	0.55684840	3s.10p	1P*	1	1	1	3	0.54951500	1.097e-04
3s.14f	1F*	1	3	1	7	0.55684840	3s.9h	3H*	3	5	1	33	0.54962983	1.812e-04
3s.14f	1F*	1	3	1	7	0.55684840	3s.10f	1F*	1	3	1	7	0.55188736	3.466e-04
3s.14f	1F*	1	3	1	7	0.55684840	3s.11p	1P*	1	1	1	3	0.55189390	9.281e-05
3s.14f	1F*	1	3	1	7	0.55684840	3s.11f	1F*	1	3	1	7	0.55364726	2.896e-04
3s.14f	1F*	1	3	1	7	0.55684840	3s.12p	1P*	1	1	1	3	0.55365060	1.082e-04
3s.14f	1F*	1	3	1	7	0.55684840	3s.12f	1F*	1	3	1	7	0.55498440	2.165e-04
3s.14f	1F*	1	3	1	7	0.55684840	3s.13p	1P*	1	1	1	3	0.55498830	1.655e-04
3s.14f	1F*	1	3	1	7	0.55684840	3s.13f	1F*	1	3	1	7	0.55602420	1.403e-04
3s.14f	1F*	1	3	1	7	0.55684840	3s.14p	1P*	1	1	1	3	0.55602720	5.299e-04
3s.14f	3F*	3	3	1	21	0.55684840	3s.3p	3P*	3	1	1	9	0.19948414	1.784e+03
3s.14f	3F*	3	3	1	21	0.55684840	3s.4p	3P*	3	1	1	9	0.43602120	5.804e+00
3s.14f	3F*	3	3	1	21	0.55684840	3s.5p	3P*	3	1	1	9	0.49437523	1.781e-01
3s.14f	3F*	3	3	1	21	0.55684840	3s.4f	3F*	3	3	1	21	0.49825087	2.631e-01
3s.14f	3F*	3	3	1	21	0.55684840	3s.6p	3P*	3	1	1	9	0.51958967	5.247e-03
3s.14f	3F*	3	3	1	21	0.55684840	3s.5f	3F*	3	3	1	21	0.52128370	3.121e-02
3s.14f	3F*	3	3	1	21	0.55684840	3s.7p	3P*	3	1	1	9	0.53288523	9.325e-05
3s.14f	3F*	3	3	1	21	0.55684840	3s.6f	3F*	3	3	1	21	0.53377948	2.099e-03
3s.14f	3F*	3	3	1	21	0.55684840	3s.6h	1H*	1	5	1	11	0.53417510	8.761e-05
3s.14f	3F*	3	3	1	21	0.55684840	3s.8p	3P*	3	1	1	9	0.54076870	9.262e-04
3s.14f	3F*	3	3	1	21	0.55684840	3s.7f	3F*	3	3	1	21	0.54129958	8.345e-07
3s.14f	3F*	3	3	1	21	0.55684840	3s.7h	3H*	3	5	1	33	0.54155556	1.544e-04
3s.14f	3F*	3	3	1	21	0.55684840	3s.9p	3P*	3	1	1	9	0.54582950	1.139e-03
3s.14f	3F*	3	3	1	21	0.55684840	3s.8f	1F*	1	3	1	7	0.54617128	2.051e-04
3s.14f	3F*	3	3	1	21	0.55684840	3s.8h	3H*	3	5	1	33	0.54634581	1.814e-04
3s.14f	3F*	3	3	1	21	0.55684840	3s.10p	3P*	3	1	1	9	0.54922800	1.037e-03
3s.14f	3F*	3	3	1	21	0.55684840	3s.9f	3F*	3	3	1	21	0.54950572	3.461e-04
3s.14f	3F*	3	3	1	21	0.55684840	3s.9h	1H*	1	5	1	11	0.54962983	1.811e-04
3s.14f	3F*	3	3	1	21	0.55684840	3s.11p	3P*	3	1	1	9	0.55164600	8.546e-04
3s.14f	3F*	3	3	1	21	0.55684840	3s.10f	3F*	3	3	1	21	0.55188736	3.478e-04
3s.14f	3F*	3	3	1	21	0.55684840	3s.12p	3P*	3	1	1	9	0.55342800	6.856e-04
3s.14f	3F*	3	3	1	21	0.55684840	3s.11f	3F*	3	3	1	21	0.55364726	2.901e-04
3s.14f	3F*	3	3	1	21	0.55684840	3s.13p	3P*	3	1	1	9	0.55478100	5.578e-04
3s.14f	3F*	3	3	1	21	0.55684840	3s.12f	3F*	3	3	1	21	0.55498440	2.167e-04
3s.14f	3F*	3	3	1	21	0.55684840	3s.14p	3P*	3	1	1	9	0.55583100	5.170e-04
3s.14f	3F*	3	3	1	21	0.55684840	3s.13f	3F*	3	3	1	21	0.55602420	1.404e-04
3s.14f	3F*	3	3	1	21	0.55684840	3s.15p	3P*	3	1	1	9	0.55666200	8.726e-07
3s.15p	1P*	1	1	1	3	0.55685110	3s.3p	1P*	1	1	1	3	0.31941062	1.407e+03
3s.15p	1P*	1	1	1	3	0.55685110	3s.4p	1P*	1	1	1	3	0.44968048	3.045e+01
3s.15p	1P*	1	1	1	3	0.55685110	3s.4f	1F*	1	3	1	7	0.49824836	1.056e-01
3s.15p	1P*	1	1	1	3	0.55685110	3s.5p	1P*	1	1	1	3	0.49852264	1.645e+00
3s.15p	1P*	1	1	1	3	0.55685110	3s.5f	1F*	1	3	1	7	0.52128269	1.170e-02
3s.15p	1P*	1	1	1	3	0.55685110	3s.6p	1P*	1	1	1	3	0.52138137	1.218e-01
3s.15p	1P*	1	1	1	3	0.55685110	3s.6f	1F*	1	3	1	7	0.53377902	5.724e-04
3s.15p	1P*	1	1	1	3	0.55685110	3s.7p	1P*	1	1	1	3	0.53382230	8.199e-03
3s.15p	1P*	1	1	1	3	0.55685110	3s.7f	1F*	1	3	1	7	0.54129958	2.118e-05
3s.15p	1P*	1	1	1	3	0.55685110	3s.8p	1P*	1	1	1	3	0.54132160	6.584e-05
3s.15p	1P*	1	1	1	3	0.55685110	3s.8f	3F*	3	3	1	21	0.54617128	1.888e-04
3s.15p	1P*	1	1	1	3	0.55685110	3s.9p	1P*	1	1	1	3	0.54618280	3.574e-04
3s.15p	1P*	1	1	1	3	0.55685110	3s.9f	1F*	1	3	1	7	0.54950572	2.453e-04
3s.15p	1P*	1	1	1	3	0.55685110	3s.10p	1P*	1	1	1	3	0.54951500	6.937e-04
3s.15p	1P*	1	1	1	3	0.55685110	3s.10f	1F*	1	3	1	7	0.55188736	2.174e-04
3s.15p	1P*	1	1	1	3	0.55685110	3s.11p	1P*	1	1	1	3	0.55189390	6.993e-04
3s.15p	1P*	1	1	1	3	0.55685110	3s.11f	1F*	1	3	1	7	0.55364726	1.585e-04
3s.15p	1P*	1	1	1	3	0.55685110	3s.12p	1P*	1	1	1	3	0.55365060	5.662e-04
3s.15p	1P*	1	1	1	3	0.55685110	3s.12f	1F*	1	3	1	7	0.55498440	9.309e-05
3s.15p	1P*	1	1	1	3	0.55685110	3s.13p	1P*	1	1	1	3	0.55498830	4.009e-04
3s.15p	1P*	1	1	1	3	0.55685110	3s.13f	1F*	1	3	1	7	0.55602420	3.015e-05
3s.15p	1P*	1	1	1	3	0.55685110	3s.14p	1P*	1	1	1	3	0.55602720	2.439e-04
3s.16s	3S	3	0	0	3	0.55701300	3s.3d	3D	3	2	0	15	0.43701672	3.833e+01
3s.16s	3S	3	0	0	3	0.55701300	3s.4d	3D	3	2	0	15	0.49383643	1.972e+00
3s.16s	3S	3	0	0	3	0.55701300	3s.5d	3D	3	2	0	15	0.51913279	1.652e-01
3s.16s	3S	3	0	0	3	0.55701300	3s.6d	3D	3	2	0	15	0.53257046	1.935e-02
3s.16s	3S	3	0	0	3	0.55701300	3s.7d	3D	3	2	0	15	0.54055244	2.783e-03
3s.16s	3S	3	0	0	3	0.55701300	3s.8d	3D	3	2	0	15	0.54567744	4.565e-04
3s.16s	3S	3	0	0	3	0.55701300	3s.9d	3D	3	2	0	15	0.54916218	8.203e-05
3s.16s	3S	3	0	0	3	0.55701300	3s.10d	3D	3	2	0	15	0.55163860	1.544e-05
3s.16s	3S	3	0	0	3	0.55701300	3s.11d	3D	3	2	0	15	0.55346150	2.436e-06
3s.16s	3S	3	0	0	3	0.55701300	3s.13d	3D	3	2	0	15	0.55591240	2.135e-06
3s.16s	3S	3	0	0	3	0.55701300	3s.14d	3D	3	2	0	15	0.55675930	9.834e-06
3s.15d	1D	1	2	0	5	0.55716800	3s2	1S	1	0	0	1	0.00000000	1.487e+03
3s.15d	1D	1	2	0	5	0.55716800	3s.4s	1S	1	0	0	1	0.39643154	4.166e+01
3s.15d	1D	1	2	0	5	0.55716800	3s.3d	1D	1	2	0	5	0.42285584	5.667e+02
3s.15d	1D	1	2	0	5	0.55716800	3s.5s	1S	1	0	0	1	0.47892739	2.290e+00
3s.15d	1D	1	2	0	5	0.55716800	3s.4d	1D	1	2	0	5	0.48419848	4.669e+01
3s.15d	1D	1	2	0	5	0.55716800	3s.6s	1S	1	0	0	1	0.51201246	2.759e-01
3s.15d	1D	1	2	0	5	0.55716800	3s.5d	1D	1	2	0	5	0.51311972	4.409e+00
3s.15d	1D	1	2	0	5	0.55716800	3s.5g	1G	1	4	0	9	0.52181666	3.386e-04
3s.15d	1D	1	2	0	5	0.55716800	3s.7s	1S	1	0	0	1	0.52862060	5.478e-02
3s.15d	1D	1	2	0	5	0.55716800	3s.6d	1D	1	2	0	5	0.52874672	5.319e-01
3s.15d	1D	1	2	0	5	0.55716800	3s.6g	3G	3	4	0	27	0.53410086	3.926e-04
3s.15d	1D	1	2	0	5	0.55716800	3s.7d	1D	1	2	0	5	0.53802135	7.022e-02
3s.15d	1D	1	2	0	5	0.55716800	3s.8s	1S	1	0	0	1	0.53813530	1.534e-02
3s.15d	1D	1	2	0	5	0.55716800	3s.7g	1G	1	4	0	9	0.54150711	3.550e-04
3s.15d	1D	1	2	0	5	0.55716800	3s.8d	1D	1	2	0	5	0.54393522	8.422e-03
3s.15d	1D	1	2	0	5	0.55716800	3s.9s	1S	1	0	0	1	0.54409120	5.503e-03
3s.15d	1D	1	2	0	5	0.55716800	3s.8g	3G	3	4	0	27	0.54631250	2.903e-04
3s.15d	1D	1	2	0	5	0.55716800	3s.9d	1D	1	2	0	5	0.54791972	5.575e-04
3s.15d	1D	1	2	0	5	0.55716800	3s.10s	1S	1	0	0	1	0.54806540	2.362e-03
3s.15d	1D	1	2	0	5	0.55716800	3s.9g	3G	3	4	0	27	0.54960627	2.230e-04
3s.15d	1D	1	2	0	5	0.55716800	3s.10d	1D	1	2	0	5	0.55072514	1.112e-05
3s.15d	1D	1	2	0	5	0.55716800	3s.11s	1S	1	0	0	1	0.55111500	9.278e-04
3s.15d	1D	1	2	0	5	0.55716800	3s.11d	1D	1	2	0	5	0.55277180	1.724e-04
3s.15d	1D	1	2	0	5	0.55716800	3s.12s	1S	1	0	0	1	0.55304500	4.961e-04
3s.15d	1D	1	2	0	5	0.55716800	3s.12d	1D	1	2	0	5	0.55430930	2.408e-04
3s.15d	1D	1	2	0	5	0.55716800	3s.13s	1S	1	0	0	1	0.55449800	2.738e-04
3s.15d	1D	1	2	0	5	0.55716800	3s.13d	1D	1	2	0	5	0.55549300	2.134e-04
3s.15d	1D	1	2	0	5	0.55716800	3s.14s	1S	1	0	0	1	0.55561900	1.445e-04
3s.15d	1D	1	2	0	5	0.55716800	3s.14d	1D	1	2	0	5	0.55642400	1.434e-04
3s.15d	1D	1	2	0	5	0.55716800	3s.15s	1S	1	0	0	1	0.55650300	5.503e-05
3s.16s	1S	1	0	0	1	0.55721200	3s.3d	1D	1	2	0	5	0.42285584	1.875e+01
3s.16s	1S	1	0	0	1	0.55721200	3s.4d	1D	1	2	0	5	0.48419848	9.573e-01
3s.16s	1S	1	0	0	1	0.55721200	3s.5d	1D	1	2	0	5	0.51311972	2.443e-02
3s.16s	1S	1	0	0	1	0.55721200	3s.6d	1D	1	2	0	5	0.52874672	9.303e-04
3s.16s	1S	1	0	0	1	0.55721200	3s.7d	1D	1	2	0	5	0.53802135	4.700e-03
3s.16s	1S	1	0	0	1	0.55721200	3s.8d	1D	1	2	0	5	0.54393522	4.700e-03
3s.16s	1S	1	0	0	1	0.55721200	3s.9d	1D	1	2	0	5	0.54791972	3.557e-03
3s.16s	1S	1	0	0	1	0.55721200	3s.10d	1D	1	2	0	5	0.55072514	2.483e-03
3s.16s	1S	1	0	0	1	0.55721200	3s.11d	1D	1	2	0	5	0.55277180	1.702e-03
3s.16s	1S	1	0	0	1	0.55721200	3s.12d	1D	1	2	0	5	0.55430930	1.177e-03
3s.16s	1S	1	0	0	1	0.55721200	3s.13d	1D	1	2	0	5	0.55549300	8.445e-04
3s.16s	1S	1	0	0	1	0.55721200	3s.14d	1D	1	2	0	5	0.55642400	7.154e-04
3s.15d	3D	3	2	0	15	0.55732000	3s.4s	3S	3	0	0	3	0.37541836	9.900e-01
3s.15d	3D	3	2	0	15	0.55732000	3s.3d	3D	3	2	0	15	0.43701672	2.983e+01
3s.15d	3D	3	2	0	15	0.55732000	3s.5s	3S	3	0	0	3	0.47269724	1.320e-05
3s.15d	3D	3	2	0	15	0.55732000	3s.4d	3D	3	2	0	15	0.49383643	1.477e+00
3s.15d	3D	3	2	0	15	0.55732000	3s.6s	3S	3	0	0	3	0.50932360	3.776e-03
3s.15d	3D	3	2	0	15	0.55732000	3s.5d	3D	3	2	0	15	0.51913279	1.065e-01
3s.15d	3D	3	2	0	15	0.55732000	3s.5g	3G	3	4	0	27	0.52181666	4.534e-04
3s.15d	3D	3	2	0	15	0.55732000	3s.7s	3S	3	0	0	3	0.52721550	2.977e-03
3s.15d	3D	3	2	0	15	0.55732000	3s.6d	3D	3	2	0	15	0.53257046	8.036e-03
3s.15d	3D	3	2	0	15	0.55732000	3s.6g	1G	1	4	0	9	0.53410086	5.196e-04
3s.15d	3D	3	2	0	15	0.55732000	3s.8s	3S	3	0	0	3	0.53730801	1.761e-03
